Masjid;stars;name;text
Atta'awun Puncak Mosque;5;Sasih;Sangat indah, suasana'a nyaman
Atta'awun Puncak Mosque;5;Rio Attariz;
Atta'awun Puncak Mosque;5;I Ariyanto;
Atta'awun Puncak Mosque;5;gendipatih gendi;Alhamdulillah masjidnya nyaman, suasana pegunungan. Walaupun selalu ramai, tapi suasana solat tetap sangat kondusif dan tenang
Atta'awun Puncak Mosque;5;Heny Ariska;
Atta'awun Puncak Mosque;5;Fauziah Nande;
Atta'awun Puncak Mosque;4;Del 19;
Atta'awun Puncak Mosque;5;Hermansyah Ujang;Seru
Atta'awun Puncak Mosque;5;ajeng hartiawati;
Atta'awun Puncak Mosque;4;Yanti Suma;Msh ok ... Cmn akses jl dari parkir bawah samping kanan begitu tinggi membuat usia pra manula juga ngos ngosan
Atta'awun Puncak Mosque;5;Agus Tiawan;
Atta'awun Puncak Mosque;5;Mirna Ariyani;Sayangnya tdk disediakan mukena.
Atta'awun Puncak Mosque;5;Siti Masitoh;
Atta'awun Puncak Mosque;5;Satria Mu'min Nugraha;Keren adem suasananya Masya Allah
Atta'awun Puncak Mosque;5;Suradi Wonogiri;Tempatnya bagus, wiewnya indah
Atta'awun Puncak Mosque;5;raffa nda;Bersih, nyaman, swasana sejuk
Atta'awun Puncak Mosque;5;Rexused Tama;
Atta'awun Puncak Mosque;5;Muhammad Arifin;
Atta'awun Puncak Mosque;5;Wida Vera;
Atta'awun Puncak Mosque;5;Wening Ambar;MasyaAllah sejuk banget
Atta'awun Puncak Mosque;5;Agus Basuni (Basuni99);
Atta'awun Puncak Mosque;4;Rahmat Bin Malim Puteh;
Atta'awun Puncak Mosque;5;Nur Aini;Yaudahlah yah gausah dijelasin lg gimana cakeepppnyaaa ni Masjid .. Setiap ke Puncak pasti masuk kesini. TAPI sangat disayangkan ikan terapi yg dibelakang itu diganti ikan hias biasa🥺🥺 Ayo dong para warga komen biar diganti ikan terapi lg🤭 Jadi lebih seru deh mampirnya😂
Atta'awun Puncak Mosque;5;Arroisi Fahmy;
Atta'awun Puncak Mosque;5;Rahmad Nurhidayat;
Atta'awun Puncak Mosque;5;wahyudi febriansyah;Kalo kepuncak pasti selalu mampir shollat dlu,tempatnya nyaman,arsi
Atta'awun Puncak Mosque;5;Ardi Ansyah;Sungguh indah
Atta'awun Puncak Mosque;5;AKIM Stickershop;Tempatnya bersih,ada tamanya bisa untuk santai santai dan ngopi,selfie selfie,banyak aneka makanan yang bisa dinikmati dengan harga masih terjangkau cocok jika ingin perjalanan kepuncak singgah di masjid atta'awun puncak...pokoknya gak nyesel dweh...saya sarankan jika ingin bepergian kepuncak singgal dimasjid ini aja...makanan ringankanpun gak ditembak gak sprti diluar masjid.
Atta'awun Puncak Mosque;4;Trio Pambudi;
Atta'awun Puncak Mosque;5;Satria Saputra;
Atta'awun Puncak Mosque;5;Irvan Juniansyah;
Atta'awun Puncak Mosque;5;Fachrul Akil;Keren, cool
Atta'awun Puncak Mosque;5;Dana Hendrayana;
Atta'awun Puncak Mosque;5;Dewi Martha Andyani;Sangat nyaman, toilet bersih dan banyak, tempat wudhu juga banyak. Sangat khas karena ada kolamnya untuk masuk ke situ. Airnya dingin, udaranya sejuk dan pemandangannya bagus.
Atta'awun Puncak Mosque;4;Niki Dwilly;"Sandal atau sepatu sebaiknya dititipkan krn pengunjung seperti semut untuk menghindari berangkat memakai Carvil lalu pulang menggunakan Swallow.

Parkir motor dan mobil available. Di luar masjid banyak kedai makanan lengkap komplit untuk pemadam kelaparan.

Pelataran masjid banyak tanaman bunga dan bungi, tp disayangkan banyak yg buang sampah sembarangan, toilet umum tersedia tp siapkan uang 3rb rupiah per person.

Area sholat laki2 di bawah dan untuk wanita di lantai atas, untuk wanita sebaiknya ambil wudhu sebelum adzan dikarenakan antre dan usahakan membawa mukena mukagak pribadi spy tdk antre dan bs berjamaah."
Atta'awun Puncak Mosque;5;Cecep Heru;Dingin nya pool
Atta'awun Puncak Mosque;4;frans prastian;
Atta'awun Puncak Mosque;5;ARIANI TRI UTARI;
Atta'awun Puncak Mosque;5;ARIANI TRI UTARI;
Atta'awun Puncak Mosque;4;Rizzal Rosiyan;Seger
Atta'awun Puncak Mosque;5;Bang Rovi;Sejek d hati dan d mata
Atta'awun Puncak Mosque;4;Fitra Yuniantoro;
Atta'awun Puncak Mosque;4;Muhammad Haikal Nugroho;
Atta'awun Puncak Mosque;5;Saptono Bsin;
Atta'awun Puncak Mosque;4;muhamad zulkarnain;
Atta'awun Puncak Mosque;5;Evi Fitria Hesviana 31;Tempatnya nyaman banget buat sholat.
Atta'awun Puncak Mosque;5;Baru Sobar;
Atta'awun Puncak Mosque;5;Abang Adit;
Atta'awun Puncak Mosque;5;Muhammad Idris;
Atta'awun Puncak Mosque;5;ainul yakin;
Atta'awun Puncak Mosque;5;Ary Priani;
Atta'awun Puncak Mosque;5;farras mufida kamila;Tempat yg tidak pernah membuat bosan....selalu ada cerita setiap singgah ketempat ini....anak² jg ada tempat bermain walaupun hanya sekedar basah² an....🥰🥰
Atta'awun Puncak Mosque;5;EVITA AMALIA;Alhamdulillah selalu senang kesini jam berapapun
Atta'awun Puncak Mosque;5;BERITA & LAGU01;Tempat favorit keluarga. Sholat shubuh sudah ada di mesjid ini... Alhamdulillah
Atta'awun Puncak Mosque;5;Cipto Suherdoyo;
Atta'awun Puncak Mosque;5;d1ms Odjan;Untuk Masjidnya asyik keren banget dan nikmat untuk Ibadah,,  tapi buat yg mau parkir Mobil di depan atau luar area Masjid harus siap siap di tembak sama Tukang Parkir bayar di depan 20ribu,, jadi mending parkir di dalam kayanya karena udah pakai mesin parkir jadi biaya kemungkinan g bakal gede cuma buat parkir sebentar.
Atta'awun Puncak Mosque;5;Babe Keder;Mantaap,boleh lah
Atta'awun Puncak Mosque;5;Yayat SupianRuhiyat;Tempat yang cocok untuk membawa keluarga liburan sekaligus beribadah ditengah kesejukkan alam daerah Puncak dengan dikelilingi oleh hamparan kebun teh dan air sungai kecil yang mengalir jernih
Atta'awun Puncak Mosque;3;wahyu kartika sari;
Atta'awun Puncak Mosque;4;Aditya Prayoga;
Atta'awun Puncak Mosque;5;kyle IRSYAD;Dingin sejuk
Atta'awun Puncak Mosque;5;Agus Aminudin;
Atta'awun Puncak Mosque;5;Bohari Bohari;
Atta'awun Puncak Mosque;4;Hendra Hendri;
Atta'awun Puncak Mosque;5;Agung Kurniawan;
Atta'awun Puncak Mosque;4;Hamdani Ihfadh;
Atta'awun Puncak Mosque;5;Arif aho;Tempat ibadah sekaligus tempat ngadem. Pemandangan nya bagus terutama di malam hari. Banyak penjual makanan
Atta'awun Puncak Mosque;5;Maulana Firmansyah;
Atta'awun Puncak Mosque;5;SUHERMAN NUGRAHA;Tempat bersih nyaman bgt ibadah di masjid ini,
Atta'awun Puncak Mosque;5;Handy Mances;Salah satu tempat yg wajib dikunjungi klo kepuncak
Atta'awun Puncak Mosque;5;JHAY FORBIDEN;
Atta'awun Puncak Mosque;5;Eko Setyanto;Masjid yang nyaman
Atta'awun Puncak Mosque;5;dendy fajar;Bagi saya pribadi , mesjid ini memiliki keindahan tersendiri , selalu sejuk dan memiliki daya tarik tersendiri dari pemandangan dan lokasinya yg indah untuk berswafoto bersama keluarga, dan Yang saya rasakan apabila beribadah di mesjid ini saya selalu merasakan kekhusyukan yang lebih , semoga Allah SWT selalu memberkahi mesjid ini , Aamiin
Atta'awun Puncak Mosque;5;mtindra sakti;Parkiran saja yang perlu diperhatikan
Atta'awun Puncak Mosque;5;Headshot Gaming;Hatua di cat ulang
Atta'awun Puncak Mosque;5;Khoirabdul Abdul;Keren
Atta'awun Puncak Mosque;4;sikasep asep;
Atta'awun Puncak Mosque;5;Bima Kubim;Tempat nya sejuk,aman dan nyaman buat beribadah..
Atta'awun Puncak Mosque;5;Samsoeri Sapoetra;
Atta'awun Puncak Mosque;5;Ariez FD Channels;Masjid yg asri sejuk, sangat bermanfaat untuk orang yg melintas untuk shalat wajib dan sunnah, toilet sangat bersih, dan lingkungan masjid sangat nyaman..
Atta'awun Puncak Mosque;5;Geeta;
Atta'awun Puncak Mosque;5;lucky nugraha;
Atta'awun Puncak Mosque;4;Dikasuril Gunardi;Sejuk & menenangkan
Atta'awun Puncak Mosque;5;Kasiyah Asih;Tempat nya bagus
Atta'awun Puncak Mosque;5;ibnu 92;Tempatnya adem,
Atta'awun Puncak Mosque;5;cheppyorlando Chanel;Indah dan dingin
Atta'awun Puncak Mosque;5;Alyya Syarief;
Atta'awun Puncak Mosque;5;Syaiful Amri;
Atta'awun Puncak Mosque;5;Didin saepudin;
Atta'awun Puncak Mosque;5;Andi Purwanto;
Atta'awun Puncak Mosque;5;Anjar Sasmita;Bagus
Atta'awun Puncak Mosque;5;daus Firdaus;Tempat singgah untuk sholat dan istirahat sejenak sebelum melanjutkan perjalanan
Atta'awun Puncak Mosque;5;Ibrahim Az-Zuhandi;Masjid dengan pemandangan yang memukau, masya Allah
Atta'awun Puncak Mosque;5;Ayi Zulfikar;Terbaik masjid di puncai
Atta'awun Puncak Mosque;5;Joni Agam;Nice place, saran parkir di dalam ya sudah model pakai karcis otomatis per jam 3.000 . Parkir di pinggir jalan bisa 10-15rb dan rawan kecelakaan
Atta'awun Puncak Mosque;5;Muhamad Urdi;
Atta'awun Puncak Mosque;3;Your Web Developer;
Atta'awun Puncak Mosque;5;Siti Zaenab;"Sholat Maghrib & Isya' di sni.
Hbs dari Curug Cibeureum mau plng ke Bekasi.
Tempat luas,bersih 👍"
Atta'awun Puncak Mosque;5;Rachmad Sadik;Adem  dan nyaman
Atta'awun Puncak Mosque;5;Watra;Masjid luas bisa nampung banyak jamaah, naek tangga, air dingin, ada banyak yg jualan, beribadah dengan nyaman dan senang, bisa jadi rest area setelah beribadah
Atta'awun Puncak Mosque;5;Amelia Pratiwi;
Atta'awun Puncak Mosque;5;Donny Anditia;
Atta'awun Puncak Mosque;5;Mukhamad Safingi;Sejukk,bersih nyaman
Atta'awun Puncak Mosque;5;Rusmali Yus;Baik menyenangkan sekali
Atta'awun Puncak Mosque;5;Eri Febrian;
Atta'awun Puncak Mosque;5;Asep Hermansyah;
Atta'awun Puncak Mosque;5;Syarif Hidayat;Good  and Great Places  of the word
Atta'awun Puncak Mosque;5;KASFIAN P;
Atta'awun Puncak Mosque;5;Anis Wiyanti;Sering kesini dan gk pernah ada bosennya cuma 1 masih pada nakal orang2 nya buang sampah sembarangan
Atta'awun Puncak Mosque;4;Bambang Grunge;
Atta'awun Puncak Mosque;5;Aji Aris Budiman;
Atta'awun Puncak Mosque;5;Sandi Suardi;Masjidnya bersih dan di jamin kesuciannya udaranya dingin seger pemandangannya jg bagus
Atta'awun Puncak Mosque;5;shafira faza;
Atta'awun Puncak Mosque;4;Agusmanmedang@mail.com Agusman;Tempat ibadah yang sangat nyaman bersih airnya sejuk, area parkir yang luas tersedia juga kuliner jajanan dan souvernir
Atta'awun Puncak Mosque;5;Ivan N. Hakim;Subhanallah... Masjid yg indah dgn suasana yg sejuk 👍
Atta'awun Puncak Mosque;5;Joko Utomo;
Atta'awun Puncak Mosque;5;Simbiosis Mutualisme;Adem semriwingg
Atta'awun Puncak Mosque;5;Lita Uya;Pernah kesini tahun 2019/20 lupa. Pengen kesini lagi 😭
Atta'awun Puncak Mosque;5;Arsenio Wahyudi;nyaman dan sejuk sangat cocok untuk tempat beribadah sekaligus tempat istirahat sejenak dalam perjalanan
Atta'awun Puncak Mosque;5;Ade Agus setiawan;Dulu sebelum megah memang tempat persinggahan saya
Atta'awun Puncak Mosque;5;ika adelya;mesjidnya adem banget. pemandangqnnya juga ijo banget. untuk yg ke puncak n mau mampir ibadah sih rekomen juga. di sekitar mesjid banyak tempat mamam indomie juga. indomie, stengah mateng gitu, di puncak, ya ga pernah salah
Atta'awun Puncak Mosque;3;safaatul mukaromah;"Masjid yang selalu ramai, karena sudah seperti icon puncak. Airnya dingin menyegarkan. Toilet dan kran wudhu tersedia sangat banyak. Yang saya kurang nyaman, begitu pula dengan masjid lain yang serupa, menurut saya, kolam kecil berisi air sebelum masuk k bangunan masjid tidak lah efektif. Jika alurnya sudah dibuat sedemikian rupa, semestinya kotoran2 sudah di minimalisir saat wudhu..

Minusnya, bagi muslimah jadi harus lepas kaos kaki sehingga aurat terlihat. Daaaann, yang masih berhubungan dengan poin di atas..  alas kaki saja diminta untuk disimpan di penitipan, dibuat kolam kecil yang rata2 utk minimalisir pengotor, tapi kenapa orang bebas merokok di area masjid? Bukankah itu mengotori masjid juga? Belum lagi bicara tentang ini adalah tempat ibadah yang mustinya dijaga.. asapnya mengganggu orang lain. Apalagi banyak anak2 kecil.

Mohon DKM agar lebih fokus lagi dalam menjaga masjid at ta'awun."
Atta'awun Puncak Mosque;4;yoppy sofian;bagus dan nyaman
Atta'awun Puncak Mosque;5;Heru Susanto;
Atta'awun Puncak Mosque;5;Ismail Saleh;
Atta'awun Puncak Mosque;5;Dewi Astutik;
Atta'awun Puncak Mosque;5;BUMI TmG;
Atta'awun Puncak Mosque;1;Albara Bara;
Atta'awun Puncak Mosque;5;Muchamad Febrian;
Atta'awun Puncak Mosque;3;Abu Muqbil;Nyaman sejuk
Atta'awun Puncak Mosque;5;Muhammad Iqbal;Good old mosque
Atta'awun Puncak Mosque;5;idank Revin;
Atta'awun Puncak Mosque;5;Riko Aprianto;Masjid nya indah, megah, lingkungannya juga sangat bagus dengan pemandangan wilayah puncak bogor
Atta'awun Puncak Mosque;5;Riri QA;
Atta'awun Puncak Mosque;5;Aldi Nasution;
Atta'awun Puncak Mosque;5;harmoko;
Atta'awun Puncak Mosque;5;yani afriyani;
Atta'awun Puncak Mosque;5;Regyashinta wulandari;
Atta'awun Puncak Mosque;5;Erna Rosita;Bersih dan sejuk
Atta'awun Puncak Mosque;5;adriandi hidrajat;
Atta'awun Puncak Mosque;5;sinta sarwendah;Mesjid nya bersih, dan bisa buat foto2 juga pemandangan nya bagus
Atta'awun Puncak Mosque;4;Momy Tantias113;"Masjid yg indah karena terletak didaratan tinggi....pemandangannya keren
Airnya dingin bgt bah wudhu,,kebersihannya oke,,parkiran sebenarnya luas hanya sering penuh sampai melipir kepinggir jalan...butuh uji nyali buat parkir ke atas hehehe
Disebrang masjid ada warkop muntah2 cocok buat ngopi2"
Atta'awun Puncak Mosque;5;Muhammad Adam;Bagus
Atta'awun Puncak Mosque;2;Gadink 273;Sudah banyak pedagang dan view sudah tidak alami lagi.. untuk parkir diluar karena parkir didalam sudah banyak penjual permanen juga
Atta'awun Puncak Mosque;5;andika riananda;
Atta'awun Puncak Mosque;5;euis wahyuni;Kalau ke puncak pasti mampir kesini utk sholat disini. Tempatnya nyaman , suasana enak dan view bgs bngt buat cuci mata
Atta'awun Puncak Mosque;5;Ira Lestari;"Masjid ternyaman yang ada di wilayah Puncak Bogor, skrg dijadikan titik Rest Area.
Dalam Masjid nya bersih, luas, biasanya kalau weekend banyak pengunjungnya tp kalau weekdays tidak terlalu ramai sperti weekend.
Suka banget deh sama tempat ini, selain mudah untuk beribadah, bisa jg lihat pemandangan kebun teh di sekitarnya 🥰"
Atta'awun Puncak Mosque;5;San Kahfi;Persinggahan yg nyaman bagi mualimin dlm perjalanan via puncak
Atta'awun Puncak Mosque;5;Adie Limited edition;Sangat baik
Atta'awun Puncak Mosque;5;Isti Dg;Maen di Puncak
Atta'awun Puncak Mosque;5;Sigit Him;Bagi yang berlibur ke puncak jangan lupakan ibadahnya
Atta'awun Puncak Mosque;5;arjuna1313 13;Dingin dan kabut menambah syahdu suasana ibadah. Sayangnya parkir mahal, tarif suka2 tanpa perlihatkan struk saat bayar & titip sendal ada pungutan tersirat
Atta'awun Puncak Mosque;5;Septia Anggraeni;Kudu ke sini kalo kepuncak, untuk mengucap rasa Syukur dan menikmati Keagungan Allah SWT. SUBHANALLAH, ALHAMDULILLAH,LAILAHA ILLALLAH,ALLAHU AKBAR
Atta'awun Puncak Mosque;5;Dikki Nurdiansyah;
Atta'awun Puncak Mosque;5;Irnes Nurul Lisa;
Atta'awun Puncak Mosque;5;Taufiq Oey;
Atta'awun Puncak Mosque;5;Maesaroh Juma;
Atta'awun Puncak Mosque;5;Hadi Safii;Niat dari rumah mau shalat maghrib dn isya disini..alhmdllh pulang pergi selamat
Atta'awun Puncak Mosque;5;Nabiilla Hapsari;
Atta'awun Puncak Mosque;5;FIRMAN V-MEN;
Atta'awun Puncak Mosque;5;Slamet Priyanto;Tempat yang lumayan strategis , nyaman, religius dan juga punya pemandangan yang bagus, sayang waktu mampir kesana ngga lama turun hujan
Atta'awun Puncak Mosque;5;Dodi Domiko;"Keren
Bersih
Adem
Cuma sendal aj harus tutup
Kenapa gak boleh ditaruh dibawah Tangga aj,biar pas ngambil juga gak ngantri
Itu saja selebihnya oke semua"
Atta'awun Puncak Mosque;5;Sunarno Saputro;good
Atta'awun Puncak Mosque;5;Atmaja Bilal;
Atta'awun Puncak Mosque;5;Bukhari Badar;"Sangat bernilai Religius.....
Tentram dalam beribadah..."
Atta'awun Puncak Mosque;4;Mang Endang;
Atta'awun Puncak Mosque;5;MUHAMAD YUSUF;
Atta'awun Puncak Mosque;5;ibrahim ali;Adem dan sejuk
Atta'awun Puncak Mosque;5;Yudha Abdillah;
Atta'awun Puncak Mosque;5;ilham al rajhi;Enak
Atta'awun Puncak Mosque;5;Rima Salpizben;
Atta'awun Puncak Mosque;5;Rurry Ambarwaty;Mesjidnya bersih.. Toilet bersih.. Nyaman bgt Subuh disini..
Atta'awun Puncak Mosque;5;Y. Sulaeman;Masjid yang LITERALLY adem
Atta'awun Puncak Mosque;5;M Wahyudi;Tempat yang sangat bagus untuk persinggahan dan istirahat sejenak untuk shalat sekaligus reflesing sambil menikmati banyak jajanan dan kuliner sambil menikmati keindahan alam prgunungan di puncak
Atta'awun Puncak Mosque;5;Suga Otradus;Ini masjid ya gak komen, ...
Atta'awun Puncak Mosque;5;Engkos Kosasih;Sangat nyaman, asri dan indah pemandangannya
Atta'awun Puncak Mosque;5;S' Kadi;pemandanganya bagus, masjidnya bersih, airnya jernih, cocok buat istirshat dan solat
Atta'awun Puncak Mosque;4;wibowo achmadPl;
Atta'awun Puncak Mosque;5;AHMAD HAYTAMI;
Atta'awun Puncak Mosque;4;Selviani San;Bagus suasananya masjidnya dingin karna cuacanya. Asri bersih dan ramai
Atta'awun Puncak Mosque;5;VLOG PAC;
Atta'awun Puncak Mosque;5;Lia Nurlathifah;
Atta'awun Puncak Mosque;5;Virda Dwi Septiani;Berkunjung saat malam hari. Pengunjung ramai. Tempat parkir terbatas. Menyediakan penitipan alas kaki. Kamar mandi dan tempat wudhu bersih. Lantai 1 untuk jamaah laki-laki dan lantai 2 untuk perempuan. Banyak tempat makan di sekitar mesjid.
Atta'awun Puncak Mosque;5;Lilis Nurkomalasari;
Atta'awun Puncak Mosque;4;untung subagyo;Bagus
Atta'awun Puncak Mosque;5;Faidhan Aslan;
Atta'awun Puncak Mosque;1;wino prasetyo;hati2 parkir di pinggir jalan harganya digetok
Atta'awun Puncak Mosque;5;Irtawan Asri;Parkirnya enak murah, setelah sholat ashar keluar masjid kita disuguhi pemandangan yg bikin mata segerrrrr
Atta'awun Puncak Mosque;5;SRI MULYATINI;
Atta'awun Puncak Mosque;5;linda maria;
Atta'awun Puncak Mosque;5;Ahmad Ferdi;
Atta'awun Puncak Mosque;5;Astie Gunastie;Selalu ke Mesjid ini tiap ke Puncak...Nyaman tempat nya dan untuk sholat jg...pemandangan dr atas mesjid bagus banget masyaallah... aplg matahari waktu terbit
Atta'awun Puncak Mosque;5;Rinalto Nasution;Tempat ibadah dan wisata religi favorit keluarga
Atta'awun Puncak Mosque;5;fahmiilhami 2020;Masjod hatus di cat ulang..sidah usang
Atta'awun Puncak Mosque;5;Aji Widhi;Masjid ini seperti bukan hanya tempat ibadah, tapi bagian dari tempat wisata
Atta'awun Puncak Mosque;5;elis siti sopiah;
Atta'awun Puncak Mosque;5;widia irfiani;
Atta'awun Puncak Mosque;5;Hilmy Jr;
Atta'awun Puncak Mosque;4;İLHAN KUNTAY;
Atta'awun Puncak Mosque;5;desy meilina;
Atta'awun Puncak Mosque;5;Bayu Prabowo;Masjidnya bagus, dingin bgt kalo malem, pemandangannya juga bagus, toilet bersih
Atta'awun Puncak Mosque;5;Jtwc Jupriyan;
Atta'awun Puncak Mosque;5;Cecep Suhermawan;
Atta'awun Puncak Mosque;5;Syarif Jakarta;
Atta'awun Puncak Mosque;5;Hidayat Soleh;
Atta'awun Puncak Mosque;5;Budi Sanjays;Alam Sunda
Atta'awun Puncak Mosque;5;Adis Balqis;
Atta'awun Puncak Mosque;1;firman maulana;
Atta'awun Puncak Mosque;5;Autorav R2 Z;Tempat nya enak buat sholat & istirahat
Atta'awun Puncak Mosque;5;Rudi Sutisna;Tempat ibadah sekalian rekreasi.
Atta'awun Puncak Mosque;4;Muhammad Iqbal;Nice mosque
Atta'awun Puncak Mosque;4;Bagus Astradi W;Tempatnya nyaman tetapi biaya parkirnya terlalu mahal motor belum ada 1 jam kok 6rb? mall² aja parkir perjam 2-3rb. Tempat ibadah lho ini
Atta'awun Puncak Mosque;5;Abdul Aziz;
Atta'awun Puncak Mosque;5;Siti Aminah;
Atta'awun Puncak Mosque;5;Mieko Sapi;Masjid yang indah dengan pemandangannya khas alam puncak jawa barat. Masjidnya sangat rapih, bersih, lengkap fasilitasnya tempat parkir, penitipan barang dan sepatu, tempat wudhu dan toilet yang sangat terjaga sejak 5 thn lalu masih tetap dipertahankan.
Atta'awun Puncak Mosque;5;Jum Adi;
Atta'awun Puncak Mosque;4;Denih Sobariah;
Atta'awun Puncak Mosque;5;Yudo Pamularso;"Masjidnya enak, nyaman
Cocok buat tempat transit, ibadah dan beristirahat"
Atta'awun Puncak Mosque;5;Husnul Khotimah;Masjid bagus dan indah, suatu destinasi yang wajib juga untuk di datangi kalau ke puncak
Atta'awun Puncak Mosque;5;051081 ANDRIANY;
Atta'awun Puncak Mosque;5;iron _man;
Atta'awun Puncak Mosque;5;Erlangga Aditia;
Atta'awun Puncak Mosque;1;Asep Ridwan;
Atta'awun Puncak Mosque;5;Nur Pajri;
Atta'awun Puncak Mosque;4;URIKA HOUSE;Dingiin banget..hanya saja parkirannya lumayan mahal kalau yang di pinggir jalan..ga dapet parkir di dalam karena penuh..saran mungkin ada mainan anak2 seperti perosotan atau jungkat jungkit..sehingga ketika ga bisa turun karena adanya one way, mungkin bisa bermain lebih lama disini
Atta'awun Puncak Mosque;5;Yohan Bibie;Tempat sejuk, anak anak suka disini
Atta'awun Puncak Mosque;5;Sulizlovable Fe;My favorite place ketika main ke Puncak Bogor.
Atta'awun Puncak Mosque;4;Helmanita Kibtia;
Atta'awun Puncak Mosque;5;Dodi Alfarel;Masjid yang berdiri kokoh di Puncak Bogor yang menjadi salah satu iklon Puncak.. pelataran parkirnya yang sangat luas sehingga bisa menampung banyak kendaraan terutama roda dua. Meskipun bangunan masjidnya nggak terlalu luas namun Selalu ramai jamaah yang melaksanakan salat lima waktu.. hanya saja bagian luar masjid warna catnya sudah memudar dan membuat keindahan masjidnya menjadi kurang sempurna
Atta'awun Puncak Mosque;5;Hendy Danoe;
Atta'awun Puncak Mosque;5;handalah ajja;
Atta'awun Puncak Mosque;5;Ben Aje;
Atta'awun Puncak Mosque;5;Aan Hadiyanto;
Atta'awun Puncak Mosque;5;Suwarto;
Atta'awun Puncak Mosque;5;Muhammad Faisal;
Atta'awun Puncak Mosque;5;Iman Firmansyah;
Atta'awun Puncak Mosque;5;Ibit Retnowiati;
Atta'awun Puncak Mosque;5;adi benzoil;Untuk melepas lelah bagi yang sedang dalam perjalanan,  untuk sekedar healing pun OK
Atta'awun Puncak Mosque;5;Sri Hariyanto;Mengesankan
Atta'awun Puncak Mosque;5;Izul Arbi;Lingkumgan sejuk dan indah
Atta'awun Puncak Mosque;5;Agus Sumantri;Salah satu tempat nyaman yang gak pernah bosan di singgahi di kawasan puncak 👍
Atta'awun Puncak Mosque;5;Syahar David;Tempatnya mudah dijangkau, udaranya dingin pegunungan, biasanya ramai pengunjung, jajanan lengkap dan harga terjangkau, parkir kalau roda 2 agak leluasa, kalau roda 4 agak susah dan kalau weekend pasti macet dan padat jalannya arah ke masjid ini.
Atta'awun Puncak Mosque;5;Adul manan Manan;Berangkat kerja ke Tangsel,mampir ke mesjid sambil melihat pemandangan yg indah
Atta'awun Puncak Mosque;3;Heru Santoso;Sangat bersih.   Cuma terlalu banyak mak mak yg selfy.  Hihi
Atta'awun Puncak Mosque;5;Yuni Wijaya;
Atta'awun Puncak Mosque;5;Khafif Al Asyad;
Atta'awun Puncak Mosque;5;Rizki Azhari;Masjid attawun is really comfortable for resting and praying event eating too u can find street food and restaurants in here
Atta'awun Puncak Mosque;4;Akhnar Sudibyo;Mampir makan di alam sunda..
Atta'awun Puncak Mosque;5;Etsa Nur'Aini;Refreshing setitik
Atta'awun Puncak Mosque;5;Evi Yuliani;Mesjidnya bagus,bersih. Selalu suka dan nyaman kalau sholat disini
Atta'awun Puncak Mosque;5;Cahaya surga;Nyaman
Atta'awun Puncak Mosque;5;Mr. Hars;
Atta'awun Puncak Mosque;5;Blue Ice Come Back;Gak bosen selalu ke masjid ini kalau k puncak
Atta'awun Puncak Mosque;5;Lhia Herdy;
Atta'awun Puncak Mosque;5;aip akbar59;
Atta'awun Puncak Mosque;4;Hamnan Amin;
Atta'awun Puncak Mosque;5;May Lestari;Masjid Atta'Awun lokasinya strategis ada di pinggir jalan arah puncak bogor, tempatnya dingin, terasa tenang sholat disini ditambah pemandangan gunungvterlihat dari kejauhan dan terdapat banyak kuliner serta jajanan tradisional, dengan harga sangat terjangkau. Aku suka kue gemblongnya enak.
Atta'awun Puncak Mosque;4;Ella Nurfalah;"Air na sejuk... berada di atas jalan raya parkir selalu penuh baik hari kerja atau weekend... bnyk yg jualan serba serbi juga
Makanan ad mainan ad oleh2 ada"
Atta'awun Puncak Mosque;3;FOKUS KLIN;
Atta'awun Puncak Mosque;5;GUNAWAN kotoshu;
Atta'awun Puncak Mosque;4;Susan Santi;Nyaman
Atta'awun Puncak Mosque;5;fynariff;
Atta'awun Puncak Mosque;5;Laila Purnamasari;
Atta'awun Puncak Mosque;4;Barzan Taufik;
Atta'awun Puncak Mosque;5;Yanto yanto;Sejuk nyaman indah
Atta'awun Puncak Mosque;3;kios ARA;
Atta'awun Puncak Mosque;5;MAUCHITFOOD;Masjid paling ngetop di puncak, banyak jajanannya macem2 enak2 harganya pun normal gak getok...
Atta'awun Puncak Mosque;5;Fachri Arjuna;
Atta'awun Puncak Mosque;5;Tomy Parisa;
Atta'awun Puncak Mosque;5;Om Abbodi;جميل جدا للتصوير انصح بالزيارة
Atta'awun Puncak Mosque;5;wahyu bob;Dingin
Atta'awun Puncak Mosque;5;sapto himawan;Masjid yang indah, nyaman, bersih. Banyak pedagang di area sekitar masjid.
Atta'awun Puncak Mosque;5;Fifin Andilala;Tempat wisata plus wisata rohani,selain tempat ibadah dan msh dihalamasjid terdapat taman dan air terjun kecil..sehingga nyaman dan sejuk jadinya
Atta'awun Puncak Mosque;5;Eri Irawan;
Atta'awun Puncak Mosque;5;Dodi priatna;Allhamdulillah
Atta'awun Puncak Mosque;5;Jono Mulyana;
Atta'awun Puncak Mosque;5;Zain Fikry;Nyaman
Atta'awun Puncak Mosque;5;Far.Is. MyName;Peaceful
Atta'awun Puncak Mosque;5;Wahyu Allamy;
Atta'awun Puncak Mosque;4;Adekbiru7 Biru;Dr dulu kuliah d BDG, selalu melewati masjid ini. Alhamdulillah setelah 20 tahun akhirnya bs masuk ke masjid ini
Atta'awun Puncak Mosque;5;mohamad yusup;Nyaman utk shalat dan istirahat
