Masjid  ;stars;name;text
Masjid Agung Keraton Surakarta;5;RIAN RADITIA;
Masjid Agung Keraton Surakarta;5;Mavendra Wedding & Event Organizer;
Masjid Agung Keraton Surakarta;4;Arif RN Asri;
Masjid Agung Keraton Surakarta;5;Dewi Setyowati;Indah,megah nyaman
Masjid Agung Keraton Surakarta;4;Ema Puspita;Untuk di tingkatkan kebersihan  toilet, tempat wudhu dan tempat sholat
Masjid Agung Keraton Surakarta;5;Aris Risdianto;
Masjid Agung Keraton Surakarta;5;Kenyung Lemu;
Masjid Agung Keraton Surakarta;5;Sidiq Efendi;
Masjid Agung Keraton Surakarta;5;Mas mBolo;Masjid berjuta kenangan
Masjid Agung Keraton Surakarta;5;Shanti Aprilia;
Masjid Agung Keraton Surakarta;5;Rahma turrabbaniah;
Masjid Agung Keraton Surakarta;5;Mochamad dendiyo Alip utama;
Masjid Agung Keraton Surakarta;1;Jim Lau;Non Muslims no need to come as security at the gate won't let you in.
Masjid Agung Keraton Surakarta;5;Ajis Mustolih;
Masjid Agung Keraton Surakarta;5;eljanu sragen;
Masjid Agung Keraton Surakarta;5;dian nur ariani;
Masjid Agung Keraton Surakarta;5;Levi Queenza;
Masjid Agung Keraton Surakarta;5;Herry Pra;
Masjid Agung Keraton Surakarta;5;Yeni Rinawati;
Masjid Agung Keraton Surakarta;5;Tirta Setya pamungkas;
Masjid Agung Keraton Surakarta;5;Mas Irianto;
Masjid Agung Keraton Surakarta;5;Yodi Hanidi;Masjid bersejarah yang unik. Sayangnya keberadaannya tertutupi dg kehadiran pasar malam si sekitarnya.
Masjid Agung Keraton Surakarta;5;mimi restika;Nyaman n luas👍🏼👍🏼
Masjid Agung Keraton Surakarta;5;Nino Oktavian;
Masjid Agung Keraton Surakarta;5;hapsari putri fashion;Good
Masjid Agung Keraton Surakarta;5;Niken Oktavia;
Masjid Agung Keraton Surakarta;4;Tutur Juriawan;
Masjid Agung Keraton Surakarta;4;sugeng samodra;"Bersih,nyaman,sholat jad kusyuk,bangunan peninggalan kerajaan.
Parkir luas."
Masjid Agung Keraton Surakarta;5;Riska Prastiwi Aulia;
Masjid Agung Keraton Surakarta;5;Budi Supriyanto;
Masjid Agung Keraton Surakarta;5;Rahma Kurnia;Sangat nyaman dan khusyuk untuk beribadah. Tempat wudhu banyak jadi tidak perlu mengantri
Masjid Agung Keraton Surakarta;5;112 Riza Choirul Taqwim;
Masjid Agung Keraton Surakarta;5;Ismaya AC;
Masjid Agung Keraton Surakarta;5;Ahmad Sairi;
Masjid Agung Keraton Surakarta;5;Toni Sugiarto;Bagus..... Mantap... Alhamdulillah...
Masjid Agung Keraton Surakarta;5;Salim Alfathon;"Ngadem di kondisik apapun masee..,
Kewajibane maring gusti yo iku sholat jo di lalekke 🙏"
Masjid Agung Keraton Surakarta;5;Fajar Aji Wibowo MPd;Masjid Bersejarah, Adem.
Masjid Agung Keraton Surakarta;5;Endri Supriyanto;Bermancet2 ria
Masjid Agung Keraton Surakarta;5;rino adhie;
Masjid Agung Keraton Surakarta;5;jnyarla;
Masjid Agung Keraton Surakarta;5;a3ro 27;Sholat disana tenang adem,, apalagi pas wudlu nya seger bngt airnya,,
Masjid Agung Keraton Surakarta;5;Fina Merdekawati;
Masjid Agung Keraton Surakarta;5;vier tina;Tempat ibadah yg bersejarah, bersih, parkir luas, terasa sejuk dan nyaman
Masjid Agung Keraton Surakarta;5;Exaudio Siregar;
Masjid Agung Keraton Surakarta;5;Aditya Imam R.;
Masjid Agung Keraton Surakarta;4;sariyanto agus;Adem ..tenang...menyenangkan
Masjid Agung Keraton Surakarta;5;Findy Naisha Ferdiana;😍😍😍
Masjid Agung Keraton Surakarta;5;hasmawati ahmad;"Masjidnya nyaman dan luas. Kamar mandi dan tempat wudhunya luas dan bagus, serta terdapat banyak mukena untuk dipakai shalat bagi perempuan.
Tempat shalat laki-dan perempuan dipisah.
Untuk laki-laki shalatnya disebelah kanan masjid dan untuk perempuan disebelah kiri masjid"
Masjid Agung Keraton Surakarta;5;Novix setan;
Masjid Agung Keraton Surakarta;5;slamet widodo;
Masjid Agung Keraton Surakarta;5;Roti Pisang;Masjid bersejarah di Kota Solo.
Masjid Agung Keraton Surakarta;5;Just an ordinary Woman;Masjid favorit kalo ke Solo
Masjid Agung Keraton Surakarta;4;mubarokah siblings;
Masjid Agung Keraton Surakarta;5;adnanmarley;
Masjid Agung Keraton Surakarta;5;KING are ghost;Sejuk untuk beribadah.
Masjid Agung Keraton Surakarta;5;Farhah Ryha;Salah satu peninggalan bangunan bersejarah di Kerajaan Mataram Islam yang ada di Pusat Kota Solo dan bersebelahan dengan Keraton Solo. Suka banget sama vibes nya, tenang, adem, ada gong besar didalam nya. Wisata sejarah lebih lengkap kalo kita napak tilas langsung.
Masjid Agung Keraton Surakarta;5;gadizt Kecild;
Masjid Agung Keraton Surakarta;5;Niura Ikasari;
Masjid Agung Keraton Surakarta;5;Abadie Yusman;
Masjid Agung Keraton Surakarta;5;zoo ff;
Masjid Agung Keraton Surakarta;5;Erlinda Putri Rahmawati;
Masjid Agung Keraton Surakarta;5;wahyu nugroho;
Masjid Agung Keraton Surakarta;5;tutu mulyadi;
Masjid Agung Keraton Surakarta;5;mael ismail;Kajian setiap habis shalat magrib
Masjid Agung Keraton Surakarta;5;Ethan Connor155;luas, nyaman, bersih
Masjid Agung Keraton Surakarta;5;Putra Yudis;
Masjid Agung Keraton Surakarta;5;Elda;Menyempatkan sholat zuhur di masjid ini. Secara umum kebersihan baik. Air wudhu melimpah. Lokasi dekat dgn pasar klewer, jalan kaki saja
Masjid Agung Keraton Surakarta;5;eva ramadani;
Masjid Agung Keraton Surakarta;5;M Kholil Yunia Hakim;nuansa klasik
Masjid Agung Keraton Surakarta;5;Yukjalan Kemana;Belajar sejarah masa lampau dengan mengunjungi masjid kuno . MasyaAllah masjidnya luas, megah dan bersih. Sayangnya sepi aja dsini
Masjid Agung Keraton Surakarta;5;atiek nugrohowati;Masjid kraton dengan bangunan lama yg tetap terawat, nyaman buat ibadah, parkir luas
Masjid Agung Keraton Surakarta;4;Widianto Adiputra;
Masjid Agung Keraton Surakarta;5;Dadan Rohmana;
Masjid Agung Keraton Surakarta;5;Abdul Hamid Yusuf;
Masjid Agung Keraton Surakarta;5;Verdo Satria Amana Putra;MashaAllah.. Tempat yg cocok untuk istirahat dari perjalanan jauh, semua petugas sangat ramah, apalagi waktu menjelang sholat kita tidak perlu takut/khawatir barang hilang karena dijaga oleh petugas yg mengawasi di masjid tsb.
Masjid Agung Keraton Surakarta;5;Setyo Utomo;"2019..Subhanallah....
Senin 12 agustus 2024 sholat asar di sini"
Masjid Agung Keraton Surakarta;5;dd wahyulianto;
Masjid Agung Keraton Surakarta;5;IVANO;Bersihh
Masjid Agung Keraton Surakarta;5;Yudha Anan Cahya;Maknyesss ...
Masjid Agung Keraton Surakarta;5;David Ismail;Tempat yg paling tenang adalah masjid, sholat..
Masjid Agung Keraton Surakarta;5;Ahmad Bastomi;
Masjid Agung Keraton Surakarta;5;Richard Janto Gunardi;
Masjid Agung Keraton Surakarta;4;Ainabila;"Halo saya Nabila, berikut ulasan yang dapat saya berikan..
Untuk lokasi masjid strategis disamping pasar krempyeng solo..
Pertama kali sampai melihat banyak laki-laki yang rebahan/tertidur di bagian depan serambi masjid..
Tempat wudhu dan tempat sholat terpisah..
Ada tempat penitipan barang diarea dekat wudhu..
Terdapat kran air untuk berwudhu dan toilet/kamar mandi..
Mukenah tersedia banyak bahkan wangi dan tertata.."
Masjid Agung Keraton Surakarta;5;V. DICKY PRATAMA;
Masjid Agung Keraton Surakarta;5;Ainoen Nadjib;Tempat dimana orang2 tulus ikhlas untuk melakukan ibadah sholat,bukan untuk foto2 belaka
Masjid Agung Keraton Surakarta;5;Yayuk Astriani;
Masjid Agung Keraton Surakarta;5;Muhamad Nur Faidzin;
Masjid Agung Keraton Surakarta;5;susila sudiarto;
Masjid Agung Keraton Surakarta;5;Suyatno S. Si, M. Pd;Religius, banyak kuliner
Masjid Agung Keraton Surakarta;5;Santi Yulianti;Alhamdulillah... bersih dan nyaman berada di sini melaksanakan sholat dan acara safari salawat nariah yogya solo..
Masjid Agung Keraton Surakarta;5;Yoga Shitghe;
Masjid Agung Keraton Surakarta;5;Andi Opa;Sangat bersejarah masjid agung kraton Surakarta
Masjid Agung Keraton Surakarta;5;Palupi Novitasari;Masjid dekat Pasar Klewer
Masjid Agung Keraton Surakarta;5;Asri Nur Sayekti;"Salah satu masjid yg terkenal di solo
Luas dan bersih"
Masjid Agung Keraton Surakarta;5;Mas Epan;
Masjid Agung Keraton Surakarta;5;Kurnia Dewi;
Masjid Agung Keraton Surakarta;5;Geandra Ardiyudhi Yudhanta;MasyaAllah masjidnya luas sekali, air wudhu nya juga bersih dan seger, disediakan kursi lipat juga bagi jamaah yg membutuhkan. Di depan masjid juga banyak jajanan.
Masjid Agung Keraton Surakarta;5;Tias Riski;
Masjid Agung Keraton Surakarta;5;ibrahim;
Masjid Agung Keraton Surakarta;5;ubaya ahmad;
Masjid Agung Keraton Surakarta;5;Ervin Hafani;bersih..asri
Masjid Agung Keraton Surakarta;5;Dewanti;
Masjid Agung Keraton Surakarta;5;Isroie isroie;"Masjid Agung Surakarta merupakan peninggalan bersejarah Kerajaan Mataram Islam, dirintis oleh Paku Buwono II setelah perpindahan ibukota kerajaan dari Kartasura ke Surakarta pada 17 Februari 1745. Pembangunannya dimulai pada era Paku Buwono III pada 1763 selesai 1768.

Saat didirikan masjid ini tidak sebesar sekarang, oleh raja-raja penerus berikutnya ada perluasan, penambahan dan penyempurnaan bangunan seperti mustaka, kolam untuk wudhu, serambi, gapura dan menara. Masjid ini mendapat pengaruh gaya arsitektur Jawa kuno dan Belanda, baik struktur bangunan ornamen, dan reliefnya mirip bangunan kraton. Selain menjadi tempat peribadahan, masjid ini juga digunakan untuk kegiatan upacara kraton seperti Sekaten dan Grebeg Maulud, Grebeg Syawal, Grebeg Besar.

Terletak di Jl. Masjid Agung No. 1 Kauman Surakarta, bersebelahan dengan Pasar Klewer, menjadi tempat yang nyaman bagi pengunjung untuk beribadah dan beristirahat. Banyak pedagang kaki lima di sekitaran masjid tapi tidak diperkenankan berdagang di  dalam lingkungan masjid.

Area parkir di depan masjid cukup luas, mampu menampung puluhan mobil. Tapi untuk hari-hari tertentu atau weekend, area parkir seringkali penuh.

Saat datang kesini 27 Juli 2024 tidak masuk waktu sholat, hanya sekedar melihat-lihat dan menikmati suasana teduhnya."
Masjid Agung Keraton Surakarta;5;Nadiah Thahirah AR;Masjidnya Luas, parkiran luas, untuk tempat perempuannya Adem, Bersih, apalagi mukenanya MasyaAllah harum, cuman untuk temapt sepatu, saran sebaiknya ditambahkan tempat duduk dan atapnya di perlebar agar memudahkan orang yg ingin pake sepatu tanpa harus kakinya menyentuh tanah 🙏🏻🙇🏻‍♀️
Masjid Agung Keraton Surakarta;5;Hendri S;
Masjid Agung Keraton Surakarta;5;Anis Zulaikhah;"Alhamdulillah
Pelayanan ramah"
Masjid Agung Keraton Surakarta;5;Heny Rahmawati;
Masjid Agung Keraton Surakarta;5;Cold Water;"Dibangun di era Pakubuwono III
Ketika masuk ke masjidnya mengingatkan banyak sejarah yang terlintas. Suasananya enak dan dingin, senang bisa kesini"
Masjid Agung Keraton Surakarta;5;fajar eka;
Masjid Agung Keraton Surakarta;5;Supandi Achmad;
Masjid Agung Keraton Surakarta;5;Jubidi 01;Tempat ini terjaga keaslian bentuk warosan leluhur jawa.
Masjid Agung Keraton Surakarta;5;kzuxo irawan;bermunajat di sini... Alhamdulillah terkabul...
Masjid Agung Keraton Surakarta;5;DWI FISH JOGJA;
Masjid Agung Keraton Surakarta;5;Mei Aristia;
Masjid Agung Keraton Surakarta;5;slamet sujatmiko;Mesjid peninggalan kraton solo yg tetep terawat hingga kini. Adem, nyaman, lantai terbalut tegel / kramik jaman dulu. Nuansa jawa banget. Tempat nyaman utk sholat dan rehat sejenak saat kunjung ke kraton solo, pasar klewer, pusat grosir solo.
Masjid Agung Keraton Surakarta;5;Ainin Joventi Laili;
Masjid Agung Keraton Surakarta;5;coliz jpunk;Masjidnya bersih dan besar dengan parkiran yang luas
Masjid Agung Keraton Surakarta;5;Acib Kurnianto;Tempatnya nyaman untuk beribadah, teduh.
Masjid Agung Keraton Surakarta;5;Taufik Darmawan;Elokkk
Masjid Agung Keraton Surakarta;5;Arkan 9000;
Masjid Agung Keraton Surakarta;5;P W;Masjid Legend bersih terawat👍👍
Masjid Agung Keraton Surakarta;5;agus trigono;Masjid bagian dalam sudah direnovasi sedikit mengurangi nilai kelasik nya
Masjid Agung Keraton Surakarta;5;kalya a;
Masjid Agung Keraton Surakarta;5;farid nugraha;
Masjid Agung Keraton Surakarta;5;Dedi Budiman;
Masjid Agung Keraton Surakarta;5;Muhammad lutfi Hidayat;"Bisa  buat nitip sepeda motor loh gaess, di jamin aman jika mau jadi titik kumpul piknik

Penjaganya amanah, dan parkirnya juga khusus untuk yang nitip motor lama"
Masjid Agung Keraton Surakarta;5;sinta lestari;Nice and ethics.. historical building
Masjid Agung Keraton Surakarta;5;Novita Andriani;
Masjid Agung Keraton Surakarta;5;Saftian Eko;
Masjid Agung Keraton Surakarta;5;Ahmmad Nabiil (Nurhayati);
Masjid Agung Keraton Surakarta;5;mughni ilyas;
Masjid Agung Keraton Surakarta;5;Uciha Ucup;Alhamdulillah, aura nya masih terjaga.. untuk koridor dalamnya
Masjid Agung Keraton Surakarta;5;Tri Haryanto;Subhanallah
Masjid Agung Keraton Surakarta;5;Alizzah Dini Syamya Syamsudin;
Masjid Agung Keraton Surakarta;5;Nur Hidayat;Bagus
Masjid Agung Keraton Surakarta;5;Ladang Digitani;Sedang beristirahat dan makan siang di daerah sini
Masjid Agung Keraton Surakarta;5;Hasan Udin;
Masjid Agung Keraton Surakarta;5;Kusiyo Zeni;
Masjid Agung Keraton Surakarta;5;Ayu PD (Ayu Dewi);
Masjid Agung Keraton Surakarta;5;Soga Romero;
Masjid Agung Keraton Surakarta;5;soenan p s;Luas, sejuk, salah satu masjid terbaik n bersejarah di solo, akses mudah, strategis...
Masjid Agung Keraton Surakarta;5;aji s;
Masjid Agung Keraton Surakarta;5;Sukma Ningrum Mukminatin;
Masjid Agung Keraton Surakarta;5;klinik motor;
Masjid Agung Keraton Surakarta;5;Angga Maulana Yusuf;
Masjid Agung Keraton Surakarta;5;Heru Jumadi;Nyaman tempatnya
Masjid Agung Keraton Surakarta;5;Juljul twingtwing;Masjid keraton solo
Masjid Agung Keraton Surakarta;5;ricci zulfa;
Masjid Agung Keraton Surakarta;5;af studio;"Bangunan bersejarah, masjid dengan bangunan berciri khas jawa di bangun pada masa keraton solo smpai sekarang masih berdiri kokoh dan jadi sarana penunjang ibadah bagi umat islam.
Sejuk dan menenangkan."
Masjid Agung Keraton Surakarta;5;Slamet Rosidi;
Masjid Agung Keraton Surakarta;5;Sofiatun Rubai;"Masjid bersejarah keraton Surakarta
Tempatnya bersih, nyaman"
Masjid Agung Keraton Surakarta;5;Buan Restu;
Masjid Agung Keraton Surakarta;5;Tiara Mirzetta;
Masjid Agung Keraton Surakarta;5;Evi Sofiantini;Adem..tenang..tentram...
Masjid Agung Keraton Surakarta;5;Hanna Wignjodihardjan;Masjid depan pasa klewer solo. Istirahat dan solat disini. Kamar mandi dan tempat wudhu cukup banyak, ada banyak mukena juga. Ada kajian selepas solat.
Masjid Agung Keraton Surakarta;5;aditya yurisno;
Masjid Agung Keraton Surakarta;5;Qiana Safana;
Masjid Agung Keraton Surakarta;5;CATOER YUDHO;
Masjid Agung Keraton Surakarta;5;annisatul maqhfiroh;
Masjid Agung Keraton Surakarta;5;Dedi Pratama;
Masjid Agung Keraton Surakarta;5;rina hestiani;
Masjid Agung Keraton Surakarta;5;Imam Syafrizal;
Masjid Agung Keraton Surakarta;5;Beni Prasetio;
Masjid Agung Keraton Surakarta;5;widodo sastro;
Masjid Agung Keraton Surakarta;5;Siti Fatimah;
Masjid Agung Keraton Surakarta;5;Imam Rifa'i;Jumatan disini khotibnya bagus dan khusyu' beribadah...
Masjid Agung Keraton Surakarta;4;RV;Tempat nya bgs, banyak sejarahnya
Masjid Agung Keraton Surakarta;5;Tri Soesilo;Terasa nuansa jawa nya
Masjid Agung Keraton Surakarta;4;Habib Rais Alfalah;Masih otentik. Tapi ini masjid fokus untuk wisata religi atau memang buat sholat ya, masih tanggung2. Boleh diconto MAJT untuk perbandingan
Masjid Agung Keraton Surakarta;5;C S;
Masjid Agung Keraton Surakarta;5;Ummu Hafizhah;
Masjid Agung Keraton Surakarta;5;Rifa Afiana;Masjid dengan bangunan tempo dulu yg estetik.
Masjid Agung Keraton Surakarta;5;Nur Rohmat;
Masjid Agung Keraton Surakarta;5;Moch Yusuf Setiawan;
Masjid Agung Keraton Surakarta;5;Rayhan Radya;Masjidnya sangat bagus dan kebersihanya sangat terjaga
Masjid Agung Keraton Surakarta;5;rumahku surgaku family;
Masjid Agung Keraton Surakarta;4;Kendran Soejatno;Masjid kagungan ndalem kraton Surakarta Hadiningrat
Masjid Agung Keraton Surakarta;5;Nur Harib;
Masjid Agung Keraton Surakarta;5;Aunur Rofiq;
Masjid Agung Keraton Surakarta;5;anwar iskandar;Bagus, gaya klasiknya masih dipertahankan, semoga bisa explore sana lagi dg keluarga.. Kemaren gak sempet explore karena waktu terbatas di solo.. Semoga bisa di next time..
Masjid Agung Keraton Surakarta;5;ngawi digital;Parkir luas, lokasi nyaman
Masjid Agung Keraton Surakarta;5;Azzam GO;
Masjid Agung Keraton Surakarta;3;Tiani Sri Wahyuni;
Masjid Agung Keraton Surakarta;5;ZAHIRA TRANSPORTASI;Mantap
Masjid Agung Keraton Surakarta;4;Ahmad Fauzi;
Masjid Agung Keraton Surakarta;5;kenanga tulodo;lokasi seberang pasar klewer. biasa halamanya pada dipakai parkir orang2 yg mau ke klewer
Masjid Agung Keraton Surakarta;5;It Jah Sariyati;sholat disini nyaman bgttt
Masjid Agung Keraton Surakarta;4;birrul walidain pro;Semoga bisa lebih tertib dengan ada guide dan sop masuk untuk tamu tertentu
Masjid Agung Keraton Surakarta;5;Ayam Panggang Klaten Mas Yudi;
Masjid Agung Keraton Surakarta;5;CHUNAH CHANNEL;Tempat ibadah yg bersih dan estetik
Masjid Agung Keraton Surakarta;5;Salah Udin;
Masjid Agung Keraton Surakarta;5;Yuliya Untari;"Masjid bersejarah, penanda bila Karaton Surakarta adalah Mataram Islam
Bangunan arsitektur Jawa, tempat jemaah putri dan putra disendirikan.
Air untuk wudhu bening menyegarkan, setahu saya airnya berasal dari mata air Cokro yang dialirkan melalui pipa sejak tahun 1920an."
Masjid Agung Keraton Surakarta;5;Dhenok Prastyaningtyas;"Masjid Agung Solo, lokasinya dekat pasar klewer dan kampung batik.
Masjidnya luas dan adem, airnya segar. Tempat solatnya bersih."
Masjid Agung Keraton Surakarta;5;Aswin Burhanudin;Aku suka masjid disini, kebetulan waktu jumatan dan setelah jumatan ada kantin dan banyak yg ikut makan disana. Mantab bgt!
Masjid Agung Keraton Surakarta;5;Muhamad Windy Sulistiyo;Masjid yang sangat luar biasa keindahannya. Tempatnya Bersih, eksotik dan sejuk sekali dengan nuansa jawa yang menambah ketenangan pikiran saat beribadah di dalamnya. Silahkan dicoba untuk sholat disini.
Masjid Agung Keraton Surakarta;5;Nanditoo;Pengalaman terbaik saat berada di kota Solo
Masjid Agung Keraton Surakarta;5;Jauharotul Farida;
Masjid Agung Keraton Surakarta;5;Antiq_ u;Bagus sekali
Masjid Agung Keraton Surakarta;5;Elva Tabsiani;
Masjid Agung Keraton Surakarta;4;Rizal Harmawan;
Masjid Agung Keraton Surakarta;5;Devi Nurafiana;
Masjid Agung Keraton Surakarta;5;Herlita Damayanti;
Masjid Agung Keraton Surakarta;5;jalu Pralambang indiana;
Masjid Agung Keraton Surakarta;5;Yusuf Firmansyah;"Penuh sejarah, bangunannya bagus dan masih dangat terawat, masjidnya besar, cukup estetik juga
Bersih
Lokasinya di tengah2 kota surakarta
Parkir dan halamannya luas"
Masjid Agung Keraton Surakarta;4;Andika Herwijanarko;
Masjid Agung Keraton Surakarta;5;Dwi Rahayuningsih;masjid bersejarah di solo
Masjid Agung Keraton Surakarta;5;Dianandra Dianandra;
Masjid Agung Keraton Surakarta;4;Fitriani Pipit;"Masjid agung keraton di Solo.
Bangunan klasik tapi masih terawat.
Lebih sederhana ornamen-ornamennya dibandingkan mesjid agung keraton Yogyakarta.
Tempat sholat wanita terpisah dan area wudhu pun terpisah dan tertutup."
Masjid Agung Keraton Surakarta;5;Vhita Ayumi;Masjidnya indah banget, klasik estetik. Tempat sholat langsung terpisah ruangan. Didepan pintu ruang sholat ada ruang terbuka sangat luas yang mengarah ke halaman masjid yang juga luas. Tempat parkir depan masjid bisa, atau didepan tempat kuliner yang berada disamping masjid pun bisa.
Masjid Agung Keraton Surakarta;5;ranto shingo;
Masjid Agung Keraton Surakarta;5;Linda Nurlely;Masjid nya kuno dan luar biasa...
Masjid Agung Keraton Surakarta;4;Muhammad Amin Djiko;Salah satu masjid tertua di Solo. Masih terlihat indah, karena ukiran dan kayunya. Saat datang mengingatkan sy akan masjid kauman di Jogja. Keramik lantai dan langit2 di ruang shalat utama sangat indah. Dengan cahaya pagi yg belum sempurna, masjid sangat indah dlm foto. Sayang sekali alun²nya sementara dipugar sehingga melihat keseluruhan kesatuan masjid alun² dan keraton jadi berkurang, namun tetap saj keindahan masjid ini tetap terpancar.
Masjid Agung Keraton Surakarta;5;lailatul isrofiah;
Masjid Agung Keraton Surakarta;5;panji wahyu;
Masjid Agung Keraton Surakarta;5;alif firdaus;
Masjid Agung Keraton Surakarta;5;Adi Purwanto;
Masjid Agung Keraton Surakarta;5;Bayu Nugroho;
Masjid Agung Keraton Surakarta;5;adhi;Eksotis.. bangunan bersejarah
Masjid Agung Keraton Surakarta;5;Ulivatul Ashfa;
Masjid Agung Keraton Surakarta;4;A Najwa Ayu;
Masjid Agung Keraton Surakarta;5;Arkana Muhammad Zulfa;
Masjid Agung Keraton Surakarta;4;Sun Sunarso;"Bersih
Nyaman
Khusyuk
Menadai"
Masjid Agung Keraton Surakarta;5;Surono (Surono);
Masjid Agung Keraton Surakarta;5;Neng Trisna;Alhamdulillah dapat sholat berjamaah di salah satu mesjid tertua di Surakarta,,begitu syahdu dan masih sangat asli. Masyaallah.
Masjid Agung Keraton Surakarta;4;Raka 01;
Masjid Agung Keraton Surakarta;5;Wewe Meme;
Masjid Agung Keraton Surakarta;5;Teguh Nugroho;
Masjid Agung Keraton Surakarta;4;Arie Soeryadi;
Masjid Agung Keraton Surakarta;5;dinar tour;Nyaman dan sejuk untuk beribadah
Masjid Agung Keraton Surakarta;5;Andrianto Moeljono;
Masjid Agung Keraton Surakarta;5;Andi Ahmad Ridha;
Masjid Agung Keraton Surakarta;5;Ratno Texco;Tempatnya nyaman dan aman
Masjid Agung Keraton Surakarta;5;Rizky Saputra;
Masjid Agung Keraton Surakarta;4;Cecep Gorbachev Prevoost (Jack);
Masjid Agung Keraton Surakarta;5;rosa damayanti;
Masjid Agung Keraton Surakarta;5;Yawu2 Wuwu20;
Masjid Agung Keraton Surakarta;5;Bunda Irfan;
Masjid Agung Keraton Surakarta;5;Mochammad Septian;
Masjid Agung Keraton Surakarta;5;Karya rakyat;
Masjid Agung Keraton Surakarta;5;CHAERIYAH;
Masjid Agung Keraton Surakarta;5;Ahmad Fajrul Yustika;Masjid yg nyaman dengan arsitektur khas kejawen keraton, toilet dan tempat wudhu sangat bersih.
Masjid Agung Keraton Surakarta;5;ZELIG TRANS;Masjidnya sejuk.. ngademke ati
Masjid Agung Keraton Surakarta;5;Jo tribowo;Masjid sejarah 1929
Masjid Agung Keraton Surakarta;5;Nilna Marda;salah satu masjid bersejarah di solo. banyak kegiatan juga di masjidnya. deket dr pasar klewer dan alun-alun
Masjid Agung Keraton Surakarta;5;Mitha Septy;Nyaman sholat di masjid agung. Rukuhnya wangi.
Masjid Agung Keraton Surakarta;5;Santi Hasan;
Masjid Agung Keraton Surakarta;5;warsito doank;Nyaman saat saya sholat jumat di situ
Masjid Agung Keraton Surakarta;5;DwiAri Setyadi;masjid sepuh seturut berdirinya kraton
Masjid Agung Keraton Surakarta;5;Ika Ayu Mariyatun;
Masjid Agung Keraton Surakarta;5;Febri Romadhona;
Masjid Agung Keraton Surakarta;5;elma ariella;desain bangunan masih model lama tapi adem banget untuk sholat. air melimpah dan segar. berkunjung saat sholat dhuhur di long weekend, masjidnya ramai tapi masih sangat nyaman untuk sholat. mungkin kebersihan di sekitar kamar mandi perlu ditingkatkan lagi meskipun saat ini tidak ada kesan kotor tapi dapat dirapikan lagi.
Masjid Agung Keraton Surakarta;4;Lintang Ismaniar;
Masjid Agung Keraton Surakarta;3;Dewi Rahayu;
Masjid Agung Keraton Surakarta;5;deky kurniawan;
Masjid Agung Keraton Surakarta;4;nila rumayanti;"Baru pertama kali masuk,
Saya masuk dari arah depan alun-alun, pintu masuk satunya ada disamping pasar klewer.
Padahal rumah nya solo raya🤭...
Didepan pintu masuk ada beberapa ibu lansia yg meminta sedekah, ada beberapa pedagang mainan, cilok, es teh, batagor dll
Setelah masuk parkir motor belok kiri, parkirnya luas...
Halaman masjid sangat luas dan sangat bersih..
Ada beberapa tempat sampah yg tersedia.
Mohon siapa pun yg berkunjung untuk menjaga kebersihan. Apalagi ini dilingkungan MASJID.
Ada beberapa menara yg berdiri kokoh dan merah, serta beberapa bangunan disamping kanan dan kiri. Bisa untuk berfoto dan berteduh.

Ada petunjuk dari halaman depan tempat wudhu dan kamar mandi laki-laki sebelah kanan dan putri sebelah kiri.saya belok kiri dan kenyataan nya sebelah kiri ada kamar mandi dan tempat wudhu putra didepan dan putri dibelakang nya.
Setelah masuk tempat sendal sudah disediakan tapi kebetulan saya kesitu weekend jadi ramai, berserakan lah sendalnya 🤭🤭.
Setelah masuk tempat wudhu banyak tapi maaf lantainya licin. Kamar mandi banyak, bersih tapi maaf tolong yg berkunjung mohon kesadarannya setelah BAB, BAK untuk menyiram nya karena air nya melimpah..
Setelah wudhu masuk ke Masjid dan sangat luas, itu baru disamping az. Disediakan banyak mukena bersih. Untuk penitipan tas juga..
Itulah pengalaman saya diMasjid Agung Kraton Surakarta 🥰"
Masjid Agung Keraton Surakarta;5;M'Fajar Sodik Setyana;"Adem
Sejuk
Nyaman"
Masjid Agung Keraton Surakarta;5;Haji Dadang Chanel;Salah satu mesjid yang jadi saksi bersejarah di kota solo dalam pengembangan agama islam pada masanya .. masih kokoh di buat istimewa pada masanya .  Meninggalkan sejuta cerita.. air nya menyejukan. Yang belum mampir ke sini berarti belum ke solo.. he he
Masjid Agung Keraton Surakarta;5;Didik Supriyanto;
Masjid Agung Keraton Surakarta;5;Bagus Ichwantoro;Traditional mosque
Masjid Agung Keraton Surakarta;5;Dewi Istikomah Hidayatullah;
Masjid Agung Keraton Surakarta;4;Annisa Ramadhani;
Masjid Agung Keraton Surakarta;5;Abrori Ahbab;
Masjid Agung Keraton Surakarta;5;Chevil Rhiepai;
Masjid Agung Keraton Surakarta;5;degas danudjaja;
Masjid Agung Keraton Surakarta;5;Djana Waty;Mesjid Agung yg unik
Masjid Agung Keraton Surakarta;5;Yusuf Sulaiman;
Masjid Agung Keraton Surakarta;5;Listiani ND;
Masjid Agung Keraton Surakarta;3;lucy lucy;Berasa suasana sakralnya
Masjid Agung Keraton Surakarta;5;Taruna Al Hadiid;Megah dengan interior yang nyaman. Agak sulit mencari akses parkir mobil. Perlu tambahan sign. Kapasitas area parkir luas.
Masjid Agung Keraton Surakarta;4;tri andayani;
Masjid Agung Keraton Surakarta;5;Ihnal ef Muhtar;
